"day","CH_bioenergy_capacity","CH_solar_capacity","CH_wind_onshore_capacity","DE_bioenergy_capacity","DE_geothermal_capacity","DE_solar_capacity","DE_wind_capacity","DE_wind_offshore_capacity","DE_wind_onshore_capacity","DK_solar_capacity","DK_wind_capacity","DK_wind_offshore_capacity","DK_wind_onshore_capacity","FR_bioenergy_capacity","FR_geothermal_capacity","FR_hydro_capacity","FR_marine_capacity","FR_solar_capacity","FR_wind_onshore_capacity","GB.GBN_bioenergy_capacity","GB.GBN_hydro_capacity","GB.GBN_marine_capacity","GB.GBN_solar_capacity","GB.GBN_wind_capacity","GB.GBN_wind_offshore_capacity","GB.GBN_wind_onshore_capacity","GB.NIR_bioenergy_capacity","GB.NIR_solar_capacity","GB.NIR_wind_onshore_capacity","GB.UKM_bioenergy_capacity","GB.UKM_hydro_capacity","GB.UKM_marine_capacity","GB.UKM_solar_capacity","GB.UKM_wind_capacity","GB.UKM_wind_offshore_capacity","GB.UKM_wind_onshore_capacity","SE_wind_capacity","SE_wind_offshore_capacity","SE_wind_onshore_capacity"
"1902-06-08",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-09",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-10",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-11",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-12",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-13",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-14",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-15",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-16",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-17",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-18",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-19",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-20",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-21",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-22",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-23",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-24",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-25",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-26",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-27",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-28",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-29",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-30",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-01",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-02",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-03",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-04",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-05",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-06",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-07",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-08",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-09",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-10",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-11",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-12",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-13",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-14",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-15",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-16",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-17",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-18",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-19",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-20",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-21",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-22",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-23",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-24",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-25",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-26",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-27",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-28",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-29",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-30",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-07-31",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-01",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-02",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-03",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-04",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-05",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-06",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-07",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-08",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-09",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-10",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-11",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-12",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-13",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-14",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-15",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-16",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-17",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-18",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-19",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-20",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-21",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-22",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-23",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-24",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-25",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-26",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-27",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-28",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-29",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-30",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-08-31",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-01",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-02",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-03",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-04",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-05",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-06",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-07",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-08",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-09",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-10",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-11",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-12",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-13",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-14",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-15",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-16",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-17",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-18",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-19",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-20",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-21",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-22",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-23",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-24",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-25",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-26",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-09-27",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
